150
0
54,25,92,58,89,65,54,5,90,80,60,26,81,31,73,6,58,49,83,3,31,57,9,86,62,99,78,67,52,69,84,83,86,47,67,95,21,55,45,76,43,72,62,50,24,40,-,81,54,18,51,14,75,26,17,87,22,33,75,70,44,27,57,33,40,1,100,61,69,44,56,73,40,33,47,52,5,26,32,37,84,52,52,25,96,12,36,21,29,7,42,77,98,5,56,90,22,88,13,25,64,20,74,31,98,2,59,89,87,40,21,5,34,1,57,62,84,74,85,9,33,11,53,43,90,30,83,15,69,98,85,41,100,60,16,38,65,50,15,5,62,74,74,2,20,63,28,22,81,50
97,95,72,85,21,55,80,18,30,77,14,21,31,16,47,85,96,13,53,96,98,81,73,78,25,16,57,45,71,89,45,55,48,70,32,79,86,40,58,63,42,13,54,44,28,43,9,-,89,17,24,21,80,46,93,40,56,83,25,61,12,97,84,36,20,45,43,92,44,21,97,20,32,65,17,42,94,67,99,96,54,20,27,79,84,9,72,15,37,31,73,84,94,56,49,23,65,63,97,73,78,25,91,27,73,80,96,97,95,85,64,17,87,45,46,96,15,28,97,33,17,19,16,7,47,18,62,9,92,95,19,33,98,22,34,26,51,84,8,24,78,24,84,21,99,21,13,85,57,50
96,76,59,80,37,18,34,10,97,47,91,13,8,43,100,65,41,42,77,62,18,24,98,48,58,40,12,73,84,30,77,87,100,14,72,42,46,38,95,12,45,100,2,23,21,71,40,15,-,64,74,38,51,70,63,61,23,1,61,85,89,49,81,56,40,55,77,16,80,3,27,100,36,85,34,53,33,58,22,6,77,90,91,80,60,71,4,42,18,25,80,38,56,94,41,71,94,43,98,58,69,55,5,75,97,10,64,46,100,16,82,40,5,66,77,38,93,42,27,17,94,32,11,64,9,61,33,20,96,4,64,92,75,79,72,70,78,68,70,23,43,91,52,72,93,34,29,42,20,44
28,60,91,100,27,11,82,90,48,8,25,84,23,13,89,24,58,90,67,73,15,33,65,12,67,24,30,76,83,99,82,79,31,11,49,84,44,10,81,24,54,58,17,47,98,18,94,37,19,-,22,33,83,33,53,69,56,48,16,18,65,85,49,28,25,18,5,93,24,95,1,87,54,10,62,24,82,76,90,39,3,47,16,63,43,27,95,32,67,61,73,95,23,1,51,73,32,19,89,81,26,51,84,16,82,45,40,71,45,78,63,96,91,96,48,2,8,27,63,100,98,62,83,23,19,82,85,39,60,50,98,7,79,76,92,87,57,64,62,45,20,62,10,42,86,75,12,14,36,89
92,42,75,36,26,87,92,45,2,54,31,78,26,97,75,95,13,12,61,89,64,82,42,63,90,70,20,12,91,43,98,86,13,7,86,33,26,35,62,13,4,69,42,87,67,16,30,85,90,62,-,64,57,8,10,54,33,56,67,77,67,52,47,37,53,84,20,80,96,98,20,84,20,61,44,37,36,27,19,67,91,30,80,79,19,100,84,68,11,58,57,86,85,29,25,56,41,32,97,78,32,24,99,68,13,93,25,40,12,71,44,32,84,56,28,34,46,14,50,60,63,88,36,32,17,3,61,16,60,72,90,71,35,11,5,29,97,18,32,89,29,32,37,21,97,60,48,45,88,29
71,3,24,92,97,73,46,45,46,82,47,64,89,93,83,1,84,62,47,93,44,49,61,83,8,68,2,96,35,39,44,90,100,36,61,64,15,24,90,46,26,65,40,95,89,27,80,95,29,65,20,-,95,25,58,6,13,15,1,7,78,57,36,34,90,70,1,85,48,8,70,47,41,58,34,68,90,1,68,95,83,9,1,62,3,79,23,52,27,59,41,14,38,56,93,56,32,83,61,62,35,13,71,58,29,76,75,47,32,71,49,78,41,93,63,82,95,81,91,82,51,21,95,7,43,95,26,30,68,11,50,26,56,88,70,3,14,17,93,28,14,25,90,68,83,7,15,70,51,59
11,81,72,77,91,58,64,16,81,27,26,44,34,68,36,65,41,35,37,77,35,26,2,4,88,34,55,90,66,94,62,23,39,17,83,99,17,40,75,92,1,24,88,77,16,91,86,82,8,97,45,90,-,55,65,96,87,67,27,76,61,27,19,90,37,72,84,32,44,92,100,33,49,18,67,57,21,35,44,33,87,99,40,59,46,30,65,16,36,85,77,61,32,44,74,37,11,64,25,6,10,16,62,76,30,10,54,58,44,37,81,1,28,14,56,58,22,28,86,14,12,92,2,45,58,82,88,9,55,44,78,96,21,79,35,68,65,63,87,85,99,52,11,57,19,25,72,81,35,89
64,74,54,64,61,8,80,70,53,96,82,68,61,88,15,61,74,9,81,94,65,92,48,44,50,5,88,13,49,36,31,74,81,45,24,14,8,94,89,9,79,67,6,39,45,38,74,78,16,25,1,67,26,-,75,26,26,63,52,50,33,67,22,61,28,69,16,14,8,31,73,44,61,89,23,66,48,86,58,28,91,61,12,41,89,25,17,36,81,64,52,52,40,94,17,40,8,53,99,28,52,86,72,92,53,65,88,66,68,58,21,52,59,26,63,72,68,53,52,67,78,58,70,40,51,73,27,28,25,92,60,41,58,87,76,22,42,7,38,69,81,46,28,57,87,37,37,86,98,83
49,85,85,30,3,23,65,26,91,57,56,49,24,88,3,82,3,37,11,83,48,40,55,70,64,54,9,84,29,66,15,21,20,10,82,71,72,70,82,27,45,11,69,88,76,82,76,28,21,100,55,25,33,49,-,54,77,1,50,22,26,41,26,76,1,43,46,44,38,32,60,35,67,60,81,41,62,43,96,38,10,40,33,24,2,88,12,10,80,7,62,66,100,70,46,71,85,32,90,22,77,43,75,90,83,55,23,59,22,30,67,80,94,91,24,63,97,20,11,93,5,57,12,67,18,62,51,97,6,42,37,52,18,91,83,25,53,51,64,86,45,4,9,1,13,6,51,10,62,98
73,54,16,15,47,38,36,50,97,12,27,35,54,40,30,19,29,89,88,71,62,5,81,22,93,73,80,25,48,30,16,23,40,56,42,40,72,72,47,85,15,96,54,60,20,41,21,79,24,12,97,2,20,72,92,-,59,28,24,20,46,96,70,15,54,21,11,3,4,63,6,32,86,98,78,28,39,80,25,99,93,98,50,29,86,97,99,48,69,6,76,15,19,35,46,81,77,32,60,9,30,76,66,39,86,68,83,99,67,46,32,39,41,75,32,59,76,64,80,73,95,92,17,78,16,32,99,34,44,93,82,47,1,85,23,96,83,78,42,48,97,91,69,66,98,66,47,65,50,5
44,57,9,97,37,70,88,93,82,70,13,83,58,87,54,76,96,36,84,76,52,30,49,8,95,45,65,85,66,70,28,20,18,95,22,91,54,69,64,57,92,82,24,90,22,59,55,93,41,21,91,79,67,77,95,100,-,26,87,49,20,79,48,59,80,62,52,76,80,64,12,6,91,99,58,35,1,99,69,57,93,8,91,84,36,40,91,29,35,90,54,17,73,92,99,57,48,57,11,56,44,31,81,70,16,83,98,99,71,51,28,91,26,51,50,41,93,52,38,30,10,54,61,37,35,67,97,4,25,17,12,61,95,96,1,43,12,48,7,17,10,7,95,18,99,55,18,60,52,61
50,48,73,91,93,95,41,91,1,18,19,75,71,41,77,62,77,20,6,20,53,92,32,93,58,98,68,21,57,43,45,53,21,90,45,17,89,56,27,93,40,67,7,69,8,88,11,58,45,73,39,27,80,87,56,39,53,-,65,28,86,72,60,87,10,33,77,28,24,99,33,60,77,31,34,53,32,24,83,8,39,33,64,92,8,90,97,1,46,77,31,66,60,35,50,83,44,76,82,50,60,81,69,21,46,61,29,64,90,43,83,49,29,90,91,71,13,32,10,2,88,96,78,46,10,34,86,82,66,85,41,56,43,45,97,76,58,83,32,95,74,20,16,19,34,14,86,68,75,73
1,42,95,46,33,99,58,70,74,74,94,96,86,66,70,33,84,11,52,81,33,39,9,53,100,76,49,97,54,68,24,51,13,2,35,42,14,64,83,87,90,7,54,73,95,66,85,98,96,11,50,42,4,4,33,71,84,26,-,37,60,5,19,8,35,5,55,100,11,56,36,90,87,23,71,74,36,65,69,11,56,56,78,56,68,40,7,52,26,40,71,55,76,27,98,34,8,39,58,55,68,64,26,84,59,22,64,16,73,72,94,33,24,77,7,47,16,96,62,65,37,30,53,64,69,16,97,16,8,12,77,100,67,9,36,59,6,32,95,36,91,74,22,90,49,40,48,35,17,47
73,94,99,54,65,35,12,52,30,9,61,27,24,96,79,21,23,20,70,47,11,60,38,45,64,70,42,73,56,7,68,95,76,31,6,92,44,94,89,99,2,3,51,65,87,45,79,54,13,99,49,4,23,57,86,64,87,41,57,-,60,7,56,98,80,51,38,37,24,9,78,92,8,42,59,82,48,12,11,98,15,42,32,47,62,81,44,46,8,7,31,93,65,91,89,66,80,10,12,3,54,56,40,20,53,38,29,70,14,47,96,98,74,12,79,28,71,56,32,80,43,64,24,87,14,34,70,77,58,75,18,66,10,95,96,60,16,83,31,83,97,56,82,16,68,30,21,37,29,37
61,38,67,6,69,28,86,99,59,14,44,26,56,10,98,26,76,56,11,50,15,94,51,8,36,77,46,73,10,25,82,16,51,98,31,12,56,22,26,20,95,88,87,6,37,58,89,65,42,35,56,56,45,69,5,3,79,53,100,46,-,13,16,30,89,27,82,16,3,77,54,78,51,88,96,35,68,7,89,33,34,18,70,23,18,12,16,80,45,28,58,41,20,87,73,6,1,57,52,78,12,85,21,29,45,30,89,53,29,62,20,72,59,72,99,17,76,2,76,47,69,28,43,73,49,43,95,26,18,82,79,56,88,44,89,28,42,13,70,68,47,15,9,28,15,41,66,27,81,68
59,40,39,15,68,77,75,15,100,35,65,74,47,51,93,17,27,72,46,45,21,58,26,33,62,77,48,54,2,12,14,66,66,1,48,52,84,29,51,83,72,23,83,30,73,98,68,34,48,3,14,75,84,93,96,83,7,79,39,60,50,-,32,88,78,22,62,40,54,54,78,80,33,87,58,90,78,19,35,70,33,13,59,78,42,30,82,21,33,32,48,43,48,24,17,77,25,41,49,19,96,13,54,52,91,56,96,73,6,15,88,100,39,6,20,15,27,89,44,56,42,53,7,10,76,10,40,31,4,65,46,95,28,50,27,12,17,3,7,32,54,48,59,86,2,56,85,97,25,89
8,20,73,65,98,26,86,24,39,2,22,25,64,33,7,21,39,63,7,65,81,15,83,5,35,48,93,50,47,71,80,80,90,64,44,83,81,57,21,90,83,1,97,59,56,25,78,32,62,93,42,97,50,56,31,45,31,87,63,24,7,17,-,32,10,51,61,64,74,79,84,24,84,57,15,61,30,61,86,90,47,26,22,47,53,76,48,33,79,11,11,67,13,98,71,17,70,75,55,34,21,12,2,87,44,24,48,40,16,95,64,51,97,23,37,35,21,49,72,27,6,42,21,96,71,16,24,37,3,14,89,83,32,6,45,69,97,17,88,78,22,4,59,21,3,77,31,69,55,95
30,89,17,33,66,83,87,42,11,14,56,48,79,32,10,65,3,1,72,4,45,98,97,25,44,44,82,61,62,12,93,64,43,59,8,93,91,40,59,95,16,20,72,89,39,72,53,98,34,45,96,6,33,30,63,30,36,4,2,56,32,30,53,-,48,39,41,62,62,89,92,74,39,70,67,26,4,65,25,97,53,58,28,59,61,50,21,41,45,86,9,3,52,100,96,62,12,84,94,52,73,63,67,56,78,54,46,51,38,12,4,88,96,99,10,29,46,8,74,94,86,3,22,70,96,46,6,91,10,96,55,74,38,51,90,96,53,5,54,64,78,64,1,52,64,4,91,24,6,88
27,70,99,57,68,15,89,11,94,46,23,63,59,32,25,75,100,99,2,47,5,57,22,37,40,90,65,27,26,46,16,59,32,75,32,93,15,48,89,53,43,54,31,64,63,28,24,39,61,90,53,18,22,67,74,35,25,1,71,79,7,30,6,13,-,70,74,92,10,35,55,98,69,8,43,11,32,19,6,12,20,86,13,75,53,95,15,85,43,61,1,85,40,29,82,54,85,83,42,18,50,87,65,83,29,2,63,63,82,47,40,21,49,32,75,60,46,87,73,28,31,100,63,83,36,84,99,19,69,83,76,36,75,48,73,22,74,67,83,9,50,36,9,99,90,2,60,90,88,8
15,100,58,57,78,24,6,4,100,83,23,26,47,60,29,47,68,15,34,13,78,11,1,81,22,79,66,22,69,62,22,56,57,24,62,23,58,41,81,42,95,15,44,17,70,17,69,67,79,15,98,65,95,93,17,75,47,27,22,88,60,46,32,43,30,-,79,33,48,53,60,41,39,20,36,85,33,24,75,28,9,27,34,54,79,59,13,62,44,46,74,45,55,30,7,11,40,49,5,92,8,49,86,75,29,54,52,37,50,13,11,43,80,50,2,96,15,36,54,75,56,72,15,36,15,91,42,99,17,64,27,62,8,58,84,50,88,68,37,53,7,45,47,46,70,70,38,86,71,80
38,69,39,84,36,11,85,62,92,45,51,45,2,75,79,86,30,92,75,16,92,2,82,88,82,84,58,70,35,33,46,50,68,68,90,94,32,72,6,92,81,80,78,92,37,88,38,79,57,55,65,99,100,67,24,14,40,32,100,17,36,13,65,6,57,17,-,48,62,31,88,25,60,51,81,93,48,36,6,48,57,67,4,90,38,32,80,76,54,94,49,36,62,72,49,25,69,30,2,92,5,47,80,50,97,87,2,14,96,77,22,99,3,27,58,62,81,86,38,82,100,36,59,88,72,53,72,83,71,46,68,40,100,5,10,84,16,78,21,24,13,66,21,7,29,88,36,61,16,83
8,6,89,27,85,52,55,46,43,19,60,37,49,21,38,84,29,28,71,71,46,81,18,82,84,64,63,94,65,51,89,97,80,4,23,33,64,61,49,16,69,13,45,32,86,44,64,17,91,19,12,65,7,21,41,88,56,81,54,16,47,30,29,67,15,35,64,-,5,13,12,66,81,53,5,61,85,57,4,24,36,93,94,44,52,56,61,82,94,89,100,89,77,57,81,3,15,32,90,91,51,90,98,47,84,21,65,41,35,87,53,55,69,38,34,11,82,47,62,38,32,41,37,46,54,21,79,30,19,71,26,33,71,37,92,21,69,15,62,35,75,84,17,91,5,68,21,24,46,67
88,31,30,87,57,86,56,26,27,98,87,54,9,41,64,88,25,35,64,1,19,86,6,92,63,14,29,24,7,54,95,61,76,64,86,20,90,59,22,12,78,99,61,20,41,93,80,23,97,96,40,76,44,62,18,58,56,70,17,50,18,74,86,89,21,45,53,65,-,77,55,22,59,75,4,39,25,98,53,88,78,92,86,91,87,59,35,6,50,18,79,2,36,91,85,27,79,21,25,100,20,51,40,21,23,28,64,22,32,45,54,10,17,97,40,94,72,97,59,66,97,66,52,43,52,40,88,72,91,79,29,80,29,90,17,49,59,57,96,40,15,11,74,2,57,15,84,64,33,86
57,47,50,98,63,40,80,36,43,66,63,43,85,42,12,43,1,69,93,77,99,28,81,96,10,19,11,3,46,50,97,18,86,58,19,98,86,52,23,93,80,4,1,6,41,36,48,8,24,20,21,58,80,36,95,50,14,8,56,52,76,8,69,74,34,71,69,38,52,-,42,90,12,84,70,93,91,38,65,1,73,41,15,17,54,94,41,96,10,41,23,77,90,43,75,30,94,61,74,83,65,91,72,37,35,47,85,91,61,80,97,33,14,82,77,41,42,89,15,17,42,8,61,94,95,84,39,95,50,94,98,23,63,40,20,36,2,43,94,39,29,85,84,59,28,84,49,5,86,73
49,83,58,8,2,31,36,99,70,59,50,1,90,90,22,61,87,14,83,75,92,12,54,89,76,6,61,22,1,42,3,70,16,74,89,43,24,74,32,6,48,77,73,10,44,45,43,10,7,47,12,80,29,27,16,69,86,1,84,76,3,99,18,49,86,9,58,88,54,4,-,11,25,4,37,49,44,51,90,16,9,90,73,74,39,36,91,41,3,9,16,86,39,24,31,15,28,100,72,38,36,100,64,78,42,61,27,21,12,28,15,64,79,41,59,23,63,25,99,21,39,63,2,74,81,77,12,69,86,38,69,62,54,60,8,35,79,80,11,82,28,49,97,23,43,98,68,21,34,71
76,86,20,50,89,51,96,18,54,11,78,89,91,27,90,92,52,70,94,19,34,99,48,71,48,9,27,40,43,34,44,26,79,88,100,93,40,89,25,92,12,67,71,85,4,30,93,87,72,81,11,93,81,93,75,76,95,62,58,81,68,40,41,25,9,34,54,90,85,31,21,-,50,52,3,97,83,29,20,47,87,18,56,63,9,54,22,17,97,73,38,5,74,68,59,9,38,74,11,2,2,15,23,38,72,68,99,48,81,53,93,17,79,98,31,94,78,95,18,70,31,84,78,69,63,98,9,64,20,98,95,7,3,98,66,73,95,33,89,20,61,99,70,22,12,93,68,38,26,85
65,96,21,49,83,47,61,7,21,60,6,72,56,35,14,100,74,50,95,1,58,84,53,30,18,100,44,11,32,61,7,52,7,59,98,42,59,95,1,86,96,1,78,83,61,47,48,97,29,41,35,86,69,45,28,25,68,80,59,71,86,2,5,77,68,91,6,92,5,25,98,95,-,66,13,46,83,51,54,25,58,16,44,22,34,47,86,42,71,46,84,55,56,7,16,51,28,13,53,33,73,5,48,99,48,69,96,92,53,98,87,24,56,100,90,98,98,76,74,28,65,82,66,57,94,96,86,33,78,51,67,30,62,14,34,23,10,59,15,98,57,20,64,1,65,94,15,51,66,50
99,62,75,66,44,80,90,40,66,80,32,73,22,30,17,25,75,29,28,7,31,75,16,91,18,30,61,52,49,33,14,61,73,55,81,80,62,51,65,32,44,51,82,100,29,35,34,98,27,39,68,83,29,5,33,27,92,51,97,64,60,99,32,50,78,58,18,28,55,28,16,67,5,-,45,13,47,85,57,42,41,60,90,25,75,35,47,95,26,66,83,48,40,49,85,49,93,23,47,16,28,14,73,11,69,21,12,14,30,89,97,43,91,100,39,19,40,19,35,42,18,94,71,8,40,61,38,28,85,7,22,45,33,74,98,66,19,3,100,46,22,55,77,33,65,59,62,87,38,99
94,7,94,2,10,85,70,74,86,35,43,20,85,95,27,66,73,58,31,98,70,23,16,63,20,64,33,72,60,24,95,12,54,82,26,87,94,21,4,35,43,20,91,18,14,3,38,19,34,28,47,40,84,49,79,47,63,25,95,80,95,28,21,59,80,25,61,62,21,27,50,2,88,80,-,17,13,91,53,23,53,49,42,54,68,66,99,77,25,31,26,73,86,86,38,17,49,10,5,22,29,58,27,45,89,64,13,70,42,27,40,65,90,87,24,41,8,84,85,11,32,70,53,28,70,33,30,68,81,75,49,25,51,81,54,35,15,18,100,15,16,70,12,87,84,38,33,87,79,87
38,63,32,34,64,16,16,38,53,11,13,41,57,11,33,66,83,56,5,32,24,98,90,52,50,55,18,68,62,60,38,64,88,36,25,30,29,61,50,24,66,61,2,28,100,64,64,18,28,22,88,71,18,84,6,83,44,8,67,38,76,82,15,61,84,67,52,86,35,35,89,16,15,63,21,-,52,87,29,69,56,88,19,6,13,45,40,60,80,8,29,51,58,86,15,7,100,82,40,71,100,71,66,14,79,83,33,41,13,17,12,58,22,73,89,93,76,90,66,88,8,31,69,57,84,10,58,83,10,17,100,90,85,59,21,27,29,90,53,74,53,11,73,25,47,33,47,18,40,48
52,36,45,75,97,10,75,6,49,52,77,53,40,24,73,57,98,7,66,87,42,63,75,73,23,65,50,4,91,55,71,90,4,14,79,46,83,34,35,78,58,57,47,8,96,24,96,16,71,5,60,91,76,23,54,4,24,32,60,20,68,22,17,71,20,4,26,85,74,80,51,45,2,79,27,18,-,58,62,27,48,37,45,79,66,96,98,16,70,67,95,17,44,63,37,52,16,3,36,24,40,66,45,51,34,51,99,98,74,21,36,78,36,32,75,21,32,13,50,47,26,63,18,19,77,51,88,99,16,83,11,61,21,58,4,73,30,4,32,4,70,16,90,51,55,75,92,55,53,14
64,34,55,60,19,90,58,57,25,83,75,66,79,36,46,72,87,6,96,15,11,52,10,57,13,24,96,95,2,2,37,88,37,95,36,60,68,35,6,89,28,42,27,24,14,39,67,39,5,7,29,34,61,6,34,55,46,8,94,23,36,5,77,19,16,27,19,55,74,27,74,96,94,39,10,36,35,-,86,27,24,77,24,42,92,34,2,2,85,5,55,74,10,9,71,91,97,41,86,40,64,89,98,77,21,71,10,4,65,98,52,81,14,35,54,4,89,29,100,22,14,29,7,97,66,50,26,53,50,67,37,82,25,65,66,54,59,29,11,61,37,78,3,8,85,46,89,43,71,49
81,79,70,80,12,26,19,18,31,84,35,94,83,8,54,52,45,64,6,79,43,60,75,81,80,42,18,33,60,73,42,97,21,48,86,4,74,42,37,28,11,93,32,93,91,39,3,16,93,94,46,42,89,27,36,22,87,79,84,94,59,41,29,46,22,43,10,95,16,80,14,18,55,23,31,87,59,34,-,49,85,79,81,69,10,62,80,59,66,59,55,5,6,46,25,32,63,32,84,35,11,31,11,58,60,47,41,84,78,30,83,97,42,66,44,41,13,13,50,1,38,85,82,82,37,15,2,93,91,81,71,27,55,78,43,95,40,10,49,2,69,10,13,25,25,85,22,74,36,90
64,40,33,15,38,33,94,57,55,86,88,89,33,46,30,23,11,71,65,58,68,34,19,72,20,42,33,70,2,95,23,91,20,27,24,93,89,72,17,25,65,63,41,49,93,46,30,26,28,11,96,45,99,40,37,71,63,35,94,21,72,24,94,26,62,45,55,11,84,98,33,79,11,3,93,42,67,69,42,-,22,25,24,21,53,59,3,9,39,16,80,52,32,92,42,42,16,75,57,61,13,90,50,32,25,97,13,6,95,59,15,97,91,95,74,37,67,46,88,26,30,26,38,46,87,85,69,51,4,77,6,20,46,26,82,61,46,90,51,64,80,41,12,90,67,86,85,78,55,98
43,63,21,67,25,72,22,29,96,46,74,43,70,92,50,30,33,12,87,9,51,58,14,31,18,74,18,73,97,5,15,6,47,16,74,34,18,22,71,54,59,57,67,20,80,97,55,37,11,40,61,87,40,22,50,62,6,22,30,77,44,21,77,32,52,31,53,39,48,88,48,31,17,84,73,23,93,66,81,71,-,27,20,6,3,90,61,24,79,77,70,13,79,69,91,2,87,75,66,31,30,24,85,16,18,5,19,72,94,51,72,50,18,71,9,29,84,75,23,14,98,21,88,15,16,29,19,14,26,39,34,21,23,17,33,25,54,68,36,85,98,10,35,92,97,74,14,53,19,5
55,97,41,47,94,51,46,31,43,75,65,47,86,93,15,9,97,87,36,77,72,68,50,47,15,50,53,87,69,93,99,5,51,42,89,18,48,34,57,9,100,99,57,31,50,96,47,79,93,99,51,18,100,97,26,85,42,30,94,1,80,84,53,12,52,16,36,35,95,23,72,39,19,72,33,76,43,94,39,60,73,-,84,39,98,42,73,4,65,6,56,88,9,42,30,41,10,65,35,54,42,61,19,60,98,11,81,86,67,18,84,28,77,38,58,32,87,59,11,56,93,89,77,87,85,84,46,96,36,58,20,30,92,49,83,7,49,66,35,74,68,91,22,14,100,33,75,21,61,67
18,26,11,36,12,81,96,61,1,52,42,75,51,33,6,34,70,65,95,55,99,39,64,15,88,98,11,20,10,6,63,11,58,9,94,38,10,17,33,93,29,80,25,68,2,31,49,3,71,43,21,27,34,54,40,27,79,99,14,1,81,3,67,4,89,60,25,74,79,60,79,49,93,94,43,76,87,91,13,12,46,39,-,34,94,19,26,30,19,90,49,7,5,75,86,76,40,26,63,6,47,37,8,8,60,4,90,38,50,31,98,78,36,72,50,52,59,66,7,77,42,1,20,6,51,93,34,90,73,91,64,20,10,95,18,80,97,88,23,10,39,16,28,62,61,87,95,60,95,3
35,18,9,17,60,62,84,56,32,12,67,63,14,90,46,10,41,43,27,91,76,91,19,19,19,64,23,86,53,11,94,53,15,8,10,23,13,75,27,50,76,29,14,44,7,65,87,39,89,41,41,13,95,53,63,31,52,66,51,11,96,57,78,10,7,64,41,96,15,48,64,58,85,5,39,99,71,20,15,28,93,48,53,-,20,89,2,61,9,62,69,43,10,78,97,26,63,29,16,44,43,51,17,49,48,90,63,83,71,48,90,81,63,80,7,70,73,89,23,6,17,37,12,94,11,64,41,37,27,48,26,9,60,92,11,100,85,96,41,65,83,30,69,42,51,23,51,5,16,30
34,72,16,39,3,5,26,71,13,42,3,13,81,29,59,80,10,80,60,32,66,76,46,44,26,62,23,20,66,25,69,6,69,96,96,7,49,93,40,55,59,16,63,5,30,97,69,36,83,13,54,45,34,10,93,100,21,78,19,46,55,51,89,94,73,91,82,6,53,10,25,26,87,86,45,70,89,26,85,33,8,43,71,94,-,11,46,78,33,14,77,40,82,67,34,40,59,18,15,95,62,64,73,47,48,60,62,22,3,100,33,22,20,2,39,90,46,3,80,42,56,83,71,53,18,5,42,8,30,81,19,51,60,89,46,1,81,63,63,72,14,18,84,82,26,28,16,55,81,60
69,4,44,94,31,59,21,10,93,59,48,90,18,63,34,63,25,36,59,12,80,4,83,98,26,27,70,82,91,45,63,95,10,3,75,56,69,67,74,76,53,23,38,39,41,66,99,29,57,5,30,79,88,79,71,9,52,32,11,26,11,80,74,13,52,12,41,61,95,95,44,49,54,57,51,67,16,19,13,13,14,42,85,80,96,-,11,52,11,7,89,84,15,6,20,36,68,22,78,62,24,55,22,30,54,5,55,27,17,76,80,15,28,61,5,88,42,32,12,58,4,48,95,9,33,47,28,72,53,89,39,5,74,82,99,82,47,56,47,47,55,15,79,47,18,53,76,46,72,15
73,64,74,62,31,48,48,93,27,27,27,43,37,4,59,92,35,95,31,81,80,95,92,74,74,8,13,46,31,18,45,96,71,13,53,5,62,68,53,53,56,66,79,94,42,36,26,37,76,56,100,69,90,40,41,65,34,35,99,51,23,57,73,74,50,65,74,29,93,14,72,4,10,89,24,100,36,77,60,71,34,94,87,67,20,33,-,51,8,70,34,84,61,43,99,12,29,19,36,34,87,62,51,31,85,41,72,42,70,8,38,83,94,95,97,34,11,31,63,52,65,88,6,68,85,30,12,46,63,12,5,82,39,45,90,99,54,29,79,89,87,59,83,89,63,49,46,80,80,82
84,61,63,8,81,2,15,74,32,60,8,43,97,4,45,69,55,47,18,37,30,6,13,55,48,60,40,79,10,68,28,54,71,24,93,15,50,60,37,71,6,23,83,60,81,67,8,21,78,78,43,57,32,14,31,57,68,52,59,57,13,87,38,85,47,1,71,93,22,15,66,9,59,98,75,72,20,43,24,91,95,35,40,99,68,19,19,-,75,88,76,73,70,78,29,53,25,80,44,46,58,51,15,77,94,83,15,21,41,25,93,27,14,68,49,59,96,18,25,3,89,6,68,81,8,66,53,56,66,37,30,48,50,7,41,41,4,20,60,43,100,88,65,38,50,45,87,83,24,8
33,46,13,5,54,81,19,58,41,71,75,69,78,60,82,52,17,19,90,54,93,64,35,60,82,17,78,48,93,56,49,54,100,24,98,50,26,76,70,56,55,53,46,59,63,53,26,1,81,72,74,63,40,19,80,98,28,51,87,52,28,15,31,74,95,86,80,43,55,13,78,24,42,40,43,28,38,96,99,48,66,73,79,52,58,17,14,60,-,55,2,48,61,5,43,38,19,84,7,99,37,52,91,4,7,92,12,8,58,3,83,16,5,13,52,37,68,42,32,85,68,22,5,25,61,81,14,89,61,90,53,20,93,42,65,60,81,35,92,31,7,55,56,57,21,68,79,25,22,66
48,44,75,57,81,91,3,21,80,21,69,10,84,82,6,47,13,88,65,16,88,39,27,53,57,96,21,92,95,31,63,26,32,81,63,70,27,3,100,57,35,33,4,84,31,56,33,98,93,63,56,51,65,58,20,24,27,55,58,73,24,73,44,56,45,97,93,40,44,82,3,48,72,81,5,7,96,49,29,36,80,94,46,55,21,70,92,75,4,-,55,23,2,64,77,11,44,11,87,54,66,92,2,65,40,23,38,18,60,37,83,20,13,86,41,47,78,83,93,89,1,79,21,89,68,44,47,72,53,34,24,18,38,14,27,98,37,60,71,47,33,62,49,91,65,33,7,61,66,28
64,92,4,74,10,50,90,72,25,53,67,6,74,55,34,49,39,20,88,29,93,41,23,69,14,47,61,76,44,100,100,39,17,36,65,12,52,14,87,95,13,87,71,54,40,27,6,83,100,16,18,50,70,79,69,96,2,55,69,60,80,49,72,29,26,4,3,55,9,1,75,45,78,33,36,16,78,66,48,91,26,16,87,79,55,44,76,90,45,94,-,75,90,85,81,52,59,86,59,28,94,54,62,27,91,71,30,67,30,94,3,75,65,55,92,51,34,73,79,6,33,51,64,81,11,1,88,20,56,82,76,70,92,26,4,26,30,18,94,23,9,77,18,89,28,32,14,88,70,13
75,50,13,52,42,9,54,77,49,44,88,19,94,61,44,97,7,84,71,24,54,57,51,78,49,71,41,78,5,83,80,32,95,85,8,77,1,11,69,62,42,9,30,44,46,54,93,99,61,13,48,76,41,98,20,94,93,88,75,49,29,97,43,67,45,82,49,78,32,31,30,58,8,35,70,32,86,70,95,74,65,14,89,55,99,61,89,87,35,20,19,-,53,75,4,99,30,10,54,94,21,29,30,84,71,27,11,14,37,63,4,97,45,61,20,96,42,2,48,42,96,52,48,20,13,49,63,44,51,78,25,33,5,20,15,56,4,37,80,4,73,52,74,20,42,38,58,86,52,88
